,CYFZ_PBMC,FY2H_PBMC,FLWA_PBMC,X453W_PBMC,X684C_PBMC,CZJE_PBMC,X925L_PBMC,X9JD4_PBMC,G4YW_PBMC,X4DUY_PBMC,X36TS_PBMC,CR3L_PBMC
KANSL2,52.23955,59.836036,57.8170479,73.395274,72.851424,81.68186,40.332564,55.5655606,61.356934,50.153071,76.444835,68.70968
CCNT1,15.249213,13.576249,16.31045,20.82345,15.238167,26.96773,16.74023,8.388284,18.91387269,12.08733508,27.513412,19.4489304
DDX23,43.493438,27.921215,53.786374,38.94119,36.985984,38.128994,64.819487,63.493835,50.393902,48.431586,26.92838,28.392084
RND1,5.453963,3.613199,1.565287,7.361373,1.0272416,5.448523,4.261147,0.574624,0.229106,2.917642,2.907087,8.224471
CCDC65,19.367071,12.61568,22.259378,24.840879,18.066871,16.86139236,15.671116,17.005003,22.636741,18.262988,7.888611002,11.24745
FKBP11,26.383731,27.149371,37.95437,32.43465717,35.239117,26.872479,19.786647,25.966302,37.474176,33.152768,22.887661,30.526775
ARF3,33.292429,39.223459,38.280172,41.142752,33.104603,21.458319,47.39453,40.721213,43.34981,48.12805,30.72648,55.196506
WNT10B,2.405394,0.221462,4.700463,4.08589,1.376628,2.51891,1.971473,4.13563564,2.684025,2.3125,0.81093,2.454612
PRKAG1,73.71674226,87.218653,85.210677,85.38737585,88.501806,49.825179,54.707811,62.2386345,73.734488,72.60170802,50.514093,47.599434
KMT2D,8.491435,6.797517,10.528423,7.762736,5.510549,8.02434,16.711307,9.922493,10.389688,11.69399,9.207737,9.72678
RHEBL1,10.57572,1.85509,9.1614,8.41357,4.732423,5.076861,6.28572,3.72614,8.261803,5.65854,4.184373,4.775427
LMBR1L,93.157365,125.315769,112.392221,124.393569,97.817822,89.804898,120.125389,110.212665,94.190422,118.00181,100.197161,164.961837
TUBA1B,494.67174,701.56979,537.77294,520.105072,631.87005,628.503539,383.353082,392.213798,416.88381,620.64972,628.35375,443.76772
TUBA1A,299.189185,519.776988,346.357766,493.328643,377.336628,485.420379,233.77581,226.717727,225.978896,335.96796,622.437902,301.25483
TUBA1C,67.687066,50.84489,55.088549,47.66451902,53.23465136,72.61967,74.09802557,85.832294,53.31286,91.198534,191.63091,49.411914
TROAP,2.920021929,1.44393,0.580491,2.914626,4.793468137,2.943336,3.99559314,1.561198,2.830202,3.975330002,3.248977,3.26371
SPATS2,3.442857,3.577199,10.111417,6.13400934,8.096090519,5.6165915,9.124517,6.163391,5.053774,4.569408994,2.903991,8.334465337
KCNH3,3.530362,1.7251,2.11914,3.693935,2.77561,1.544967,4.12984,1.080884,1.58587,4.75096,0.756334,5.573789
MCRS1,67.7932933,72.25706011,78.602069,102.3892052,95.18682185,82.6373211,75.93418176,54.23835401,63.56994033,75.74777659,86.14466542,67.99494847
PRPF40B,9.595247423,7.254339,9.512902,4.299527,10.531311,13.399575,18.53574375,14.599545,16.251547,15.4596445,8.4941817,13.023466
FMNL3,4.65478,7.2314376,4.6609029,5.60772,6.7449572,6.20226,8.7687744,7.2113245,6.20134,7.29648,3.8787237,5.74266
TMBIM6,632.819387,826.332214,605.7260662,734.0391199,729.875406,679.243655,662.4399495,582.1503278,644.7119876,639.2750132,664.7615073,747.2028447
NCKAP5L,3.675096,2.033624,4.87325,4.148417,4.062398,4.796488,3.944847,5.806916,3.658312,4.6074,5.083479,2.512342
BCDIN3D,6.161769,1.97438,3.42721,3.56791,5.32724,2.737601,4.581536,6.79001,4.73304,7.0468,2.32829,2.59454
RACGAP1,10.623487,3.975216563,13.211332,13.668256,16.720138,5.04530193,7.304858519,10.91558512,6.88219259,14.80022702,6.184795252,5.360147874
SMARCD1,6.46935734,4.2899,10.76506205,7.901185,10.081987,13.249623,7.996626652,13.532738,9.842246007,10.979584,11.764504,7.442815
COX14,25.614356,17.64934,34.56611,24.61094,17.057446,19.386315,24.81267,26.71833,25.3254,20.38015,27.00925,20.280332
CERS5,73.04133935,52.90752314,62.4676495,74.569595,91.978518,51.732821,61.61017442,71.09698257,60.273779,59.09111,49.837375,70.0898919
LIMA1,7.4333862,5.871366156,4.0775489,9.393447097,6.47224429,6.401266046,10.9498312,7.13656203,9.78399458,11.4414312,3.303841229,6.611147
LARP4,22.638223,19.439074,19.835101,19.100357,20.54350855,17.412878,23.046502,17.166005,23.3801661,29.532531,17.037993,20.117792
DIP2B,14.89298,11.762055,8.100745,9.568644,13.78111,20.65005,18.01181,12.18977,12.6383,14.171786,13.519045,21.034901
ATF1,27.95829,17.709719,26.54368,35.379747,29.86474,20.43144,26.48373,33.10620006,32.02862,31.917603,26.94318,24.781183
METTL7A,31.12464,38.81814,37.13347,39.48981,45.417053,51.82726,50.37141,41.60509,46.48589,63.23562,43.8716834,37.6878
SLC11A2,48.58305001,45.11298829,37.43239709,63.434749,46.196989,45.342703,46.14584001,33.901162,40.5969452,38.04906,43.89612104,43.870853
LETMD1,42.472088,42.92870773,54.5647095,47.508717,49.52052763,51.73954736,61.160316,67.91481544,72.92275489,58.777391,53.11424801,52.961024
CSRNP2,6.55886,4.84222,8.86314,3.5905,7.800556,7.47766,13.826323,9.45723,6.15171,7.84898,2.85444,1.548892
TFCP2,16.220178,13.4863874,18.162884,16.373013,11.36887,16.029932,13.1877272,12.280338,12.318306,13.17276,11.562459,10.60555
POU6F1,6.5006888,9.655372,5.592689978,11.22081102,6.384896,4.655475,9.423058,12.03946969,10.82776744,7.012456,7.542148,4.75817
DAZAP2,1328.152091,2100.73141,1955.29278,2187.788452,1742.369751,1919.119036,1199.862966,1144.328251,1282.448876,1384.99484,1809.777913,1920.79122
SMAGP,14.923017,12.344366,18.91544,17.936674,16.919927,24.036654,28.216656,16.89925,13.775724,9.356992,18.594068,15.19562
BIN2,443.632127,492.67117,553.170465,663.182182,491.74351,450.926017,369.582035,381.04802,420.76265,414.625537,402.74294,466.039184
GALNT6,12.834703,12.441718,27.47675,16.389394,11.46948807,15.383246,20.52606226,15.94055,22.39459968,20.653044,15.713035,10.999579
SLC4A8,5.857351872,4.431023323,2.935098306,3.598319323,8.090036,6.027584583,9.575999,3.999164678,8.816714603,7.774557,4.269925405,4.057791384
ACVR1B,2.110765,5.580808,5.551252,5.538696,4.536171,4.663789,4.025266,5.676816,9.417343,6.458615,5.885098,7.206358
NR4A1,161.2414589,77.277052,59.72767698,96.47916623,32.47622888,187.7923773,20.1319492,10.63268392,4.266220202,20.27000687,182.294319,219.317821
KRT72,7.04315,3.555352,4.666605,11.446716,15.21335,2.77219,9.70069,0.0544939,7.424803,15.140036,1.433119,6.598414
KRT8,1.94632,3.6553668,1.054121,2.141564,3.637969,2.698471,3.241905,2.878197,1.631824,2.4328283,1.601718,4.3168
KRT18,2.84204,3.537819,1.420246,1.545303,6.65529,6.22429,1.983878,2.57763,3.77724,4.455162,1.562105,7.525559
EIF4B,175.886063,155.259193,202.557053,213.593193,170.815908,214.301477,199.954211,181.099669,177.83881,220.94225,183.140601,181.057086
SPRYD3,44.173563,44.69931,51.58127,57.30475,57.61974,45.85125,35.00592,39.047754,41.93958,47.35386,33.05051,39.27647
IGFBP6,2.304371,0.370217,1.667559,0.704619,0.885019,0.812986,0.428096,0.213504,0.345159261,1.50493,0.737722,1.91711
CSAD,9.599962,4.088951,9.950276,10.72114,11.282548,6.46442,8.202052,6.1308602,10.4541575,8.723911,11.499952,8.817171
ZNF740,3.559795,3.660218,5.29895,3.099049,3.500375,2.187871,6.1651,7.07355,5.20174,6.434626,3.23703,3.639312
ITGB7,51.691364,40.08475191,76.711719,60.96276389,48.27833726,45.550141,84.986128,102.0375543,95.351901,79.069863,46.740211,56.878271
RARG,10.622436,10.19012,12.714592,11.834094,16.460699,9.015443,9.651658,14.207997,13.915745,12.117835,9.938573,12.680404
MFSD5,16.885774,18.828,36.234006,24.7713,23.9422,14.1395,30.1881,37.677426,30.4921,25.5925,11.3711,20.1005
PFDN5,392.879418,380.793941,587.26582,360.021358,352.678318,392.4871268,371.99617,372.044492,411.98437,319.82057,350.593523,405.36943
AAAS,66.777418,52.497461,70.819397,70.72343538,74.9208489,56.279657,53.018137,71.08375101,72.573925,65.57487,42.213253,46.31990995
SP1,8.98007,10.18859,9.9239239,12.254906,7.951087,10.1290111,8.120397,10.753008,12.8711788,7.964862,8.9135695,7.2257472
PRR13,425.04049,572.985828,379.45179,417.49299,490.55816,470.174012,349.40693,301.98072,375.9110463,358.75705,309.202789,436.4907
PCBP2,158.392297,125.6129423,176.00392,149.966809,140.7924491,147.53945,101.312585,120.8340214,129.996345,109.914244,133.498571,95.246393
MAP3K12,6.639814,10.272356,5.024298,6.815276,7.735926,5.492726,12.218517,9.8151098,11.638754,9.086371,5.1865275,10.77726249
TARBP2,23.804955,29.0476,28.3015644,27.565787,30.164802,16.68471148,27.4706319,27.350755,27.16189102,29.466968,24.389076,22.443439
ATF7,22.673752,18.471452,17.0228635,19.731086,21.682613,22.450181,32.13693609,21.442434,28.1095989,18.83356939,20.018877,25.11611
CALCOCO1,148.634445,132.88387,144.921084,140.1950153,150.9628812,117.463854,142.242766,111.549601,89.772952,152.2542,97.522235,103.843037
SMUG1,18.56123285,20.936204,22.73404849,22.9625481,17.795287,13.1522549,25.09020356,20.983513,15.1237965,26.88690733,11.8948594,7.551792
CBX5,17.07874,13.903257,12.386408,18.50224,26.2042,13.86626,14.305109,13.385738,14.09782,20.837897,11.29533,11.45031
HNRNPA1,1101.2175,890.707656,1091.89835,1222.51483,994.86297,1472.561518,892.214857,1015.693261,938.68823,1035.271792,1227.06052,1045.80608
NFE2,89.610582,135.25352,133.397651,103.66779,114.92922,54.8186137,118.080069,88.01836,100.52425,125.123197,57.292874,54.80853
COPZ1,140.8074561,121.72687,135.789032,125.872397,155.98458,165.828976,129.5106396,134.433147,131.695962,150.298667,135.4251642,142.1629
ZNF385A,14.416115,29.22552877,20.07617,23.48697,34.44021,29.242075,21.1868,27.200193,20.986007,33.286059,35.700282,21.5879
ITGA5,61.638066,87.362434,113.928021,78.099457,67.205485,73.512118,86.129159,75.515468,62.643102,76.385617,65.262734,69.58096
GTSF1,3.489889,6.81991,5.829802,6.85663,5.287474,3.673408,3.081322,7.102012,5.865382,3.488622,5.634691,5.612843
NCKAP1L,152.73615,180.032907,106.81882,151.41933,149.91441,146.8397,173.73841,127.75993,131.99066,168.86727,132.29214,146.47281
PDE1B,0.9089213,2.389466,4.09789,5.64373,3.361009,4.496324,3.693995,3.757484,4.157033,2.020635,4.623288,7.30329
TESPA1,53.284284,39.91602466,59.26544,82.4378827,63.12619,55.19585009,86.271386,89.198146,63.061,92.46275,47.55311639,67.954774
BLOC1S1,27.399602,39.873997,55.73466,27.03563,30.08787,23.75445,37.936766,39.2568134,38.889741,34.889835,20.350177,23.00522
RDH5,9.844832511,9.165477774,13.53049985,13.31841,11.940311,0.799896,14.94483,9.13017725,12.531478,3.790834,3.466938376,7.444259227
CD63,179.45657,161.9811928,155.46197,142.9794,118.41498,147.5341564,138.938643,138.867708,149.9684376,78.89660016,160.83794,143.494471
GDF11,1.66195,1.06603,1.23139,1.49204,2.02654,1.5246517,1.7036,1.57419,2.08887,1.41856,0.4831907,1.02337
SARNP,55.09038,42.0272,37.126259,32.07147,43.57885,36.87558,42.449516,35.83136,43.142439,33.56503,25.88188,40.29333
ORMDL2,25.737318,25.914418,32.55494,21.65137174,23.948429,24.4532,35.76557,41.36653,33.34947,34.42647,25.91313,17.33276
DNAJC14,25.545539,21.62595,26.02533,34.43608628,44.25222,25.19309,22.51293,24.83813002,25.582592,30.63869,17.30589,17.92228
DGKA,237.3973615,230.969326,216.463661,285.637996,329.1472892,277.5321086,314.482152,305.542061,304.68736,343.4395231,231.063239,340.3285223
CDK2,18.869299,15.309702,10.45114,9.524932,11.118142,8.465967,9.834336,8.046041,10.817781,8.399398,7.529407,6.496304
RAB5B,47.899863,48.62349903,49.3687439,55.76949201,57.215608,48.655999,43.468386,40.63777,38.562628,45.82261,29.4870104,39.2617315
SUOX,14.395183,13.61805714,21.68360868,15.349272,17.816106,10.41282772,20.63941229,20.32334082,18.921103,18.502963,10.469981,18.57884712
IKZF4,2.812512,0.726737,1.698258,0.888888,0.88466,1.78929077,2.8075173,3.849331,2.825733,0.790871,2.377051,1.163083
RPS26,38.60193,31.53585,55.6274,49.86165,34.99139,38.035297,16.91238,20.4977,29.22299,15.1001,81.24731,42.16387
PA2G4,161.10412,120.428697,171.0142,188.4344,155.44047,144.992226,155.29847,175.25401,168.4533,165.21673,129.299749,118.407429
RPL41,674.55093,510.6761,1238.65687,603.522,624.39277,595.59369,704.7068,1035.41602,888.28648,689.06671,684.36284,494.44234
ZC3H10,4.159412,2.040811,2.35131,2.77235,3.739165,1.8031101,4.58117,5.088897,4.4723,6.300166,2.160483,1.7706307
ESYT1,182.014462,170.397843,164.79577,206.307809,208.61297,129.77052,160.61522,196.08595,165.4123,209.060908,129.202225,190.355625
MYL6B,4.880893819,1.998683,4.694044,3.667876,5.627885,4.604629,3.3224599,4.017433,4.996187,2.469534126,2.039299,1.345171
MYL6,718.666447,707.548728,868.6132019,582.240757,619.879815,524.667081,612.982604,656.1652,630.081509,558.687237,617.602597,556.33193
SMARCC2,73.22270403,65.76277566,57.248233,91.65325,72.64969,78.324037,70.85157988,60.25249,60.461311,68.855809,66.26382658,96.2427115
RNF41,41.800846,33.853715,42.192731,31.996457,40.43588,44.982925,44.793141,49.69333,42.676712,44.00469,47.759994,38.119998
NABP2,17.71782,14.334227,19.739428,26.69929,35.72561,15.797992,16.04308009,21.12402,19.06676,32.363082,18.350717,6.69128
ANKRD52,11.64273,1.642329,3.96924,5.55374,9.307578,3.90257,12.256582,16.152084,16.216086,10.975831,14.54654,13.72633
COQ10A,29.529721,10.440138,28.9852,28.188569,21.3671488,12.2230304,26.30269,34.617598,32.87539,19.946817,11.76821202,22.257547
CS,141.258752,155.178009,122.8824571,164.40996,141.5993251,139.3670258,127.9695772,121.487954,121.3663276,134.8768643,127.7844845,129.2226391
CNPY2,77.78412,52.31347,75.62453,65.99586,70.20117,63.10559142,61.083443,72.3993,77.70519,52.926784,41.43209337,68.97618007
PAN2,40.650798,33.629607,47.351669,67.5332437,54.909086,22.25860056,39.98216701,41.129918,36.210503,45.7917411,25.306187,54.381298
IL23A,44.41389,0.638686,5.5276,5.215651084,14.363754,7.355608,9.00178,10.178147,10.94825,12.60366,3.44748,12.78863
STAT2,119.092434,215.248749,115.24377,130.05052,131.171201,115.7318052,106.6337236,101.8556504,109.919799,112.7051765,99.73466,111.32731
TIMELESS,8.692646,6.25958,9.447238,8.86325,5.665288,6.244597,8.353285,4.778332,6.133087,10.926815,5.31808,6.40706
SPRYD4,1.83064,2.95338,2.16921,1.70692,1.75268,1.73623,2.00849,1.87772,2.09297,2.53061,1.38827,1.10678
RBMS2,4.7137966,5.8460959,8.59063,5.458461,5.39056,1.37794,7.660189,3.205268,7.571373,3.101187,7.7953677,2.934782
BAZ2A,36.8997,42.757753,29.619639,59.563182,41.773094,50.8075,52.096801,46.47709,54.241225,74.4560172,53.874044,69.031121
PTGES3,222.333023,170.6339628,223.772894,204.06144,203.944585,207.921238,207.986298,208.63426,216.126398,230.06121,184.74142,167.869225
NACA,452.5561281,283.126302,331.624796,292.042856,346.071765,449.743896,492.386638,502.0747546,548.157218,371.9782625,434.5420062,377.7631769
PRIM1,31.614031,22.859667,21.288955,25.86133,21.72429,20.94899,17.768025,13.66045,22.48833485,21.060664,8.292386,25.4210865
ZBTB39,2.21484,1.14469,1.80278,2.54517,2.07056,1.22603,2.01013,3.19425,3.0235,2.43994,3.15552,2.85054
NAB2,3.168506,1.554652,2.24357,1.891620751,2.32372,3.78161,2.31683,2.93,2.8836,3.27766,2.610836797,1.761798
STAT6,136.833179,108.719084,159.114511,137.288978,161.129737,128.148824,139.535243,157.416262,126.863598,142.053713,104.9769856,151.580941
LRP1,27.403631,34.8518425,40.201194,42.458064,28.143231,31.231299,24.8980446,38.866839,36.167304,19.671344,31.7791787,29.42068
SHMT2,52.40283391,55.53575,68.540197,52.69461004,57.0886662,61.85657684,61.48198301,49.52631718,59.81416948,76.429914,52.160928,52.96535354
STAC3,7.307436,5.98178,4.431626,5.05693,7.050103144,10.224163,2.790287,4.63186,7.317656,4.992978,6.871820002,1.344728
R3HDM2,21.687952,19.1990167,23.831476,15.71791163,19.674625,19.939385,17.70695103,15.45566812,13.968846,9.742656,14.686556,19.04146937
ARHGAP9,224.250827,166.234952,316.069129,383.185128,336.890151,293.046517,262.101347,296.246538,202.249228,319.795627,264.012128,318.511759
DDIT3,30.1104,116.322994,52.32763,85.80786,67.042051,128.22605,19.00541,18.05043,19.00774,23.52017,94.92696,97.1489
MBD6,3.9802099,6.2345275,4.199157,9.827822,6.035388,7.43737,7.7420689,2.889185,10.00070948,8.345943,6.8872,4.984063417
DCTN2,100.843747,75.481736,87.504685,101.289092,72.288079,95.66456069,106.525613,110.62167,114.347399,116.573756,99.063428,71.440632
PIP4K2C,41.61326,36.039024,43.121722,46.871631,38.483166,36.061244,40.319459,31.445954,28.116541,49.015555,27.772027,34.57875
DTX3,3.671343,2.410912,6.561502,6.8291689,3.470331,5.258727,2.99570808,2.733978,3.064519,3.26442,3.2590909,5.048919
OS9,234.8236903,316.9120162,246.115402,324.190435,259.620985,253.934188,232.875298,189.90263,221.498742,184.042409,217.135994,225.736787
AGAP2,5.48545,5.50909,5.65137,5.678599,10.92525,8.10827,6.4971247,13.27198,8.89669,8.474949,7.49161,9.914295
TSPAN31,47.319562,35.002475,56.940143,55.260502,51.56605,38.680997,49.200198,36.709715,34.7754064,31.003005,39.237489,42.75715
CDK4,59.73215,46.43942,40.5167373,57.76757885,72.63819,46.724935,50.988071,52.10013971,59.6455906,68.807299,34.840147,38.36455801
METTL1,3.406586,9.679438,6.619022,17.198464,17.170793,8.773741,13.08781968,16.078808,9.8811836,14.91013,12.607697,8.950756
TSFM,20.31969,31.988918,22.593066,24.048691,25.21403,19.633341,32.20019,20.709856,30.156194,23.78004,20.587956,26.726243
AVIL,7.639365,2.2488863,2.652921,6.843938,5.842491,1.552272,6.223545,6.845111,5.969715,9.872055,0.9673717,10.736144
CTDSP2,28.146481,21.128031,49.064362,33.626178,32.006779,35.62377,28.6443,43.89913,48.36724,32.857411,22.658172,28.194752
SLC16A7,15.07582,6.03502,18.03221,14.38947,9.280581,20.801627,29.356879,22.643932,27.935627,21.17207701,19.299787,15.79399
USP15,208.0605,364.34895,242.508386,284.19772,221.50311,242.731559,266.432867,212.506223,204.094234,231.97884,230.766812,331.92058
MON2,23.890416,31.76008,29.069706,33.848266,23.498046,29.039667,36.451458,20.707897,27.392124,22.73439651,26.50375,31.22843601
DPY19L2,3.906758,2.360114,0.3565821,3.404256,1.8036294,1.03855,2.2428983,2.1120002,0.992583,0.705089,1.4244149,3.118366
SRGAP1,0.605661,0.9406,0.9165932,0.4395001,0.6031287,0.2216108,2.496335,0.2784729,0.4020002,0.703209,0.682213,0.4069909
C12orf66,10.04267,9.529988,9.744388,9.378525,10.61753,6.03724,10.45275,14.26186002,10.528134,10.9412,10.55025,11.06471
XPOT,30.930492,42.155,21.25026,48.48518,47.796831,32.17153,33.4638,29.752063,28.87555,38.03443,29.3265,29.52708
TBK1,41.535826,36.033803,32.365911,36.9382,45.356489,31.635896,28.849493,31.044622,42.578759,33.998486,31.18666,33.975462
RASSF3,8.244937,9.2955,25.73869,10.2784,12.111138,9.10879,9.005935,7.05039,8.76526,6.43217,5.87139,5.80159
GNS,95.181433,177.055961,87.454672,107.008342,102.870483,94.21604056,101.215912,80.729274,106.069297,118.0939163,121.289353,99.49562
LEMD3,5.724974,13.15264,15.735589,13.336746,18.62107,10.449835,12.38456,11.297425,10.67139,15.781343,8.328037,24.109533
MSRB3,1.939095,3.867738,3.66591,2.27975791,3.051387,5.62887,3.427310872,2.41624,1.28006466,1.014321,6.097879,3.7384695
LLPH,43.79268,43.62228,48.59398,45.89526,57.87618,43.72514,26.29352,22.01519,26.21988,23.44008,27.54061,30.35412
IRAK3,23.01588,30.86817,16.192649,26.300828,13.89039,23.07189,25.75593,17.986833,22.68762,28.23515,30.22407,29.06086
HELB,14.65513,11.05309,6.015971,18.15101,7.14345313,12.69903,10.717277,16.74781,12.57104,12.83103,12.786027,14.799976
CAND1,56.86784,51.05094,61.01997,62.8615,55.04222,55.98615,84.44267,57.21138,52.40233,70.986701,36.71914,82.92792
DYRK2,8.35559,8.17455,11.676758,10.690697,9.621259,7.47619,13.55319,13.001065,10.3738,11.025557,5.602923,4.78752
IFNG,7.65432,9.06191,5.274,15.2736,7.7124,3.20868,5.17029,4.4722,9.59687,4.01295,5.02709,2.25103
MDM1,19.29141314,22.432838,34.033852,33.153625,26.00445251,35.577962,28.1275603,26.127455,34.58544,33.90724005,22.247202,24.741979
RAP1B,623.9149363,532.63354,649.760953,620.476923,511.013968,520.03363,475.9807435,473.74499,500.866302,514.708553,493.0130773,496.437927
NUP107,48.671201,38.356541,62.444811,49.8673636,55.906483,48.518474,53.553958,50.485538,54.364983,54.994992,34.745358,58.11852
SLC35E3,24.516679,14.3544692,19.014165,26.4256294,30.90683,14.91222,19.918516,15.335827,18.8311882,22.737053,12.721412,20.330422
MDM2,62.987659,50.3871348,67.90511,78.679917,72.376149,66.391723,59.23655153,46.802178,41.323851,71.8673799,59.292538,57.5411263
CPM,21.0117122,14.8895169,17.304336,24.18600845,28.62254,13.07561624,19.62974751,13.63308072,24.30268525,14.21901,17.977956,17.22000743
CPSF6,65.0494,62.8458,64.74738,66.9338,56.39196,61.25061,55.193336,48.076374,57.58958,63.39318,55.93702,59.560581
LYZ,6715.0763,9274.39759,6191.46301,4554.3621,10501.25205,6149.7785,8778.39661,5769.93798,4292.62198,6112.82923,3720.06239,5166.89773
